1379590800,160819657
1379591100,188466549
1379591400,167285715
1379591700,164132285
1379592000,291216665
1379592300,240396656
1379592600,127835756
1379592900,162518562
1379593200,106722750
1379593500,110444692
1379593800,114125993
1379594100,156517503
1379594400,172481685
1379594700,121408957
1379595000,95348214
1379595300,188516356
1379595600,154988559
1379595900,131326440
1379596200,135297024
1379596500,123164936
1379596800,157766638
1379597100,134604073
1379597400,108698262
1379597700,155759953
1379598000,71842247
1379598300,109950834
1379598600,108909822
1379598900,101586733
1379599200,76687517
1379599500,54618153
1379599800,90948476
1379600100,83600891
1379600400,56814628
1379600700,70743313
1379601000,53264666
1379601300,58752748
1379601600,71541598
1379601900,59276691
1379602200,60823863
1379602500,61568769
1379602800,64476166
1379603100,53971625
1379603400,86627684
1379603700,47713088
1379604000,60538824
1379604300,51069836
1379604600,50002746
1379604900,50462005
1379605200,46508083
1379605500,82802348
1379605800,46307947
1379606100,40659510
1379606400,75429975
1379606700,40891354
1379607000,65233790
1379607300,40121917
1379607600,39997582
1379607900,43060285
1379608200,55271537
1379608500,40077304
1379608800,39285649
1379609100,43367617
1379609400,40155818
1379609700,41126934
1379610000,40943560
1379610300,42322201
1379610600,49919834
1379610900,39974107
1379611200,57644151
1379611500,52447137
1379611800,71455790
1379612100,41081445
1379612400,42234774
1379612700,40790040
1379613000,41010177
1379613300,41304461
1379613600,49626841
1379613900,43810502
1379614200,43677688
1379614500,42751484
1379614800,44189527
1379615100,40873288
1379615400,44863719
1379615700,46766400
1379616000,42399920
1379616300,55905437
1379616600,40275067
1379616900,45743956
1379617200,41832292
1379617500,42168710
1379617800,51728957
1379618100,44436544
1379618400,42891195
1379618700,49611521
1379619000,42323905
1379619300,43641127
1379619600,42113095
1379619900,41697903
1379620200,42860008
1379620500,46042402
1379620800,52402956
1379621100,54413534
1379621400,55635876
1379621700,56615227
1379622000,84977135
1379622300,58917958
1379622600,62257838
1379622900,97059874
1379623200,52396308
1379623500,54156477
1379623800,57462596
1379624100,71006510
1379624400,57567951
1379624700,60396165
1379625000,57167260
1379625300,111618508
1379625600,69655324
1379625900,70072075
1379626200,88234644
1379626500,83459278
1379626800,131159935
1379627100,129939019
1379627400,194321630
1379627700,159545213
1379628000,171129071
1379628300,188823380
1379628600,362527986
1379628900,274327544
1379629200,367140978
1379629500,408201507
1379629800,380059995
1379630100,416774286
1379630400,364735659
1379630700,406407975
1379631000,416341529
1379631300,431155534
1379631600,425570193
1379631900,563430549
1379632200,564451542
1379632500,653687105
1379632800,691304170
1379633100,677179680
1379633400,635925356
1379633700,680764830
1379634000,722058151
1379634300,667084555
1379634600,713844691
1379634900,2132556085
1379635200,1134267227
1379635500,2608239265
1379635800,722200738
1379636100,705603030
1379636400,713695811
1379636700,718364554
1379637000,730344457
1379637300,749600700
1379637600,713881920
1379637900,707617076
1379638200,698853647
1379638500,730174921
1379638800,734213799
1379639100,773527494
1379639400,724836114
1379639700,772342066
1379640000,802955258
1379640300,811297508
1379640600,794661408
1379640900,735539035
1379641200,791589283
1379641500,768213136
1379641800,1215854699
1379642100,804060105
1379642400,815983766
1379642700,808853145
1379643000,732653966
1379643300,820990623
1379643600,691705376
1379643900,824507588
1379644200,820331833
1379644500,930407775
1379644800,1002945627
1379645100,845534420
1379645400,856104665
1379645700,920459575
1379646000,839698895
1379646300,914011030
1379646600,895515894
1379646900,874749620
1379647200,812013770
1379647500,814750899
1379647800,928129232
1379648100,2979238422
1379648400,3045032175
1379648700,4741002069
1379649000,777633323
1379649300,1467040178
1379649600,819383973
1379649900,857120868
1379650200,832374651
1379650500,850612971
1379650800,835012423
1379651100,787158695
1379651400,830834128
1379651700,841255716
1379652000,832857551
1379652300,841028482
1379652600,934565767
1379652900,887024847
1379653200,922448320
1379653500,957512414
1379653800,901336821
1379654100,830657941
1379654400,911095160
1379654700,885004231
1379655000,846718603
1379655300,830856912
1379655600,888802459
1379655900,1060589291
1379656200,948666310
1379656500,922759135
1379656800,1021744344
1379657100,1030017920
1379657400,944337326
1379657700,874180771
1379658000,945367710
1379658300,1042953175
1379658600,995287260
1379658900,967149945
1379659200,962834530
1379659500,979759112
1379659800,1069019210
1379660100,1417365464
1379660400,2128729183
1379660700,1542142078
1379661000,1524058320
1379661300,1478639719
1379661600,1535207180
1379661900,3015077631
1379662200,5004734446
1379662500,3192965019
1379662800,2808493685
1379663100,2772036772
1379663400,1931651185
1379663700,2513171193
1379664000,2793564702
1379664300,2012066496
1379664600,2056821296
1379664900,1298949426
1379665200,1079888871
1379665500,1279791284
1379665800,1134087195
1379666100,920264021
1379666400,965432047
1379666700,1064509521
1379667000,923279109
1379667300,1007908262
1379667600,1004420731
1379667900,763921628
1379668200,791333992
1379668500,447352965
1379668800,619336491
1379669100,779800155
1379669400,1029978984
1379669700,787653297
1379670000,513366615
1379670300,592098568
1379670600,480019884
1379670900,608789141
1379671200,541352981
1379671500,609237618
1379671800,393810076
1379672100,316453954
1379672400,353627086
1379672700,148596935
1379673000,217362885
1379673300,379428742
1379673600,179885728
1379673900,188445235
1379674200,192557953
1379674500,242992242
1379674800,287061540
1379675100,109575118
1379675400,204591907
1379675700,214370618
1379676000,150058820
1379676300,173133377
1379676600,112813810
1379676900,117895111
1379677200,87887971
1379677500,92928809
1379677800,175731068
1379678100,83289173
1379678400,104181061
1379678700,118889209
1379679000,80855461
1379679300,106817207
1379679600,89164739
1379679900,67417558
1379680200,105055326
1379680500,61241662
1379680800,132222384
1379681100,66609887
1379681400,102844177
1379681700,115949541
1379682000,51824800
1379682300,73739489
