1388793600,0.93
1388793900,0.73
1388794200,0.99
1388794500,0.83
1388794800,0.83
1388795100,0.75
1388795400,1.09
1388795700,1.08
1388796000,1.16
1388796300,0.98
1388796600,0.97
1388796900,0.86
1388797200,1.04
1388797500,3.93
1388797800,1.02
1388798100,0.94
1388798400,1.02
1388798700,1.17
1388799000,1.11
1388799300,1.04
1388799600,1.06
1388799900,1.22
1388800200,1.09
1388800500,0.82
1388800800,0.89
1388801100,7.02
1388801400,0.78
1388801700,1.13
1388802000,1.23
1388802300,1.14
1388802600,1.05
1388802900,0.8
1388803200,0.86
1388803500,0.92
1388803800,1.26
1388804100,0.7
1388804400,1.18
1388804700,1.13
1388805000,0.92
1388805300,0.81
1388805600,0.71
1388805900,1.21
1388806200,1.12
1388806500,1.28
1388806800,0.79
1388807100,1
1388807400,1.23
1388807700,0.71
1388808000,0.83
1388808300,0.94
1388808600,0.88
1388808900,1.22
1388809200,0.86
1388809500,0.86
1388809800,1.06
1388810100,0.96
1388810400,0.78
1388810700,1.03
1388811000,0.78
1388811300,0.95
1388811600,0.7
1388811900,0.8
1388812200,1.24
1388812500,1.13
1388812800,1.03
1388813100,1.04
1388813400,0.9
1388813700,1.21
1388814000,0.93
1388814300,1.09
1388814600,0.86
1388814900,0.77
1388815200,0.76
1388815500,1.12
1388815800,0.72
1388816100,0.87
1388816400,0.9
1388816700,1.07
1388817000,1.12
1388817300,1.3
1388817600,0.71
1388817900,0.76
1388818200,0.88
1388818500,0.77
1388818800,1.25
1388819100,0.98
1388819400,0.95
1388819700,1.09
1388820000,1.16
1388820300,0.77
1388820600,1.17
1388820900,1.28
1388821200,1.27
1388821500,1.1
1388821800,0.83
1388822100,0.84
1388822400,1.26
1388822700,0.85
1388823000,1.16
1388823300,1.13
1388823600,0.7
1388823900,1.01
1388824200,1.25
1388824500,1
1388824800,1.11
1388825100,1.1
1388825400,0.92
1388825700,1.05
1388826000,1.23
1388826300,0.88
1388826600,0.99
1388826900,1.05
1388827200,0.9
1388827500,0.76
1388827800,1.3
1388828100,0.73
1388828400,1.12
1388828700,1.14
1388829000,1.11
1388829300,1.13
1388829600,1.21
1388829900,0.75
1388830200,0.89
1388830500,0.82
1388830800,1.26
1388831100,0.93
1388831400,0.84
1388831700,0.88
1388832000,1.23
1388832300,0.94
1388832600,1.01
1388832900,1.28
1388833200,0.71
1388833500,0.99
1388833800,1.09
1388834100,1.08
1388834400,1.18
1388834700,1.28
1388835000,1.13
1388835300,0.92
1388835600,1.02
1388835900,1.17
1388836200,1.21
1388836500,0.99
1388836800,1.09
1388837100,1.14
1388837400,1.07
1388837700,1.16
1388838000,1.09
1388838300,0.99
1388838600,1.12
1388838900,0.7
1388839200,0.92
1388839500,1.09
1388839800,0.85
1388840100,0.87
1388840400,0.87
1388840700,0.7
1388841000,0.79
1388841300,0.85
1388841600,1.1
1388841900,1.26
1388842200,0.71
1388842500,1.18
1388842800,1.14
1388843100,0.9
1388843400,1.02
1388843700,1.15
1388844000,0.77
1388844300,1.24
1388844600,0.95
1388844900,1.16
1388845200,0.88
1388845500,1.02
1388845800,1.11
1388846100,0.96
1388846400,1.08
1388846700,1.06
1388847000,1.2
1388847300,0.94
1388847600,1.27
1388847900,0.89
1388848200,0.79
1388848500,0.81
1388848800,1.07
1388849100,1.16
1388849400,1.02
1388849700,0.98
1388850000,0.85
1388850300,0.72
1388850600,1.29
1388850900,1.22
1388851200,1.28
1388851500,1.04
1388851800,0.99
1388852100,1.06
1388852400,0.94
1388852700,1.04
1388853000,1.16
1388853300,1.23
1388853600,1.18
1388853900,0.71
1388854200,1.07
1388854500,1.09
1388854800,0.72
1388855100,1.02
1388855400,1.27
1388855700,1.14
1388856000,0.84
1388856300,1.25
1388856600,1.26
1388856900,1.11
1388857200,1.04
1388857500,0.86
1388857800,1.23
1388858100,0.88
1388858400,0.96
1388858700,0.83
1388859000,1
1388859300,1.04
1388859600,0.85
1388859900,0.72
1388860200,1.18
1388860500,1.3
1388860800,0.78
1388861100,1.28
1388861400,1.02
1388861700,1.19
1388862000,1.13
1388862300,0.72
1388862600,0.98
1388862900,0.84
1388863200,1.05
1388863500,0.98
1388863800,0.77
1388864100,1.12
1388864400,1.15
1388864700,1.2
1388865000,0.83
1388865300,1.24
1388865600,1.04
1388865900,0.8
1388866200,1.28
1388866500,0.95
1388866800,1.17
1388867100,1.14
1388867400,0.76
1388867700,1
1388868000,0.87
1388868300,0.86
1388868600,1.22
1388868900,0.7
1388869200,1.09
1388869500,1.29
1388869800,0.87
1388870100,0.71
1388870400,0.74
1388870700,0.78
1388871000,0.96
1388871300,1.07
1388871600,1.28
1388871900,1.3
1388872200,1.07
1388872500,1.05
1388872800,0.88
1388873100,13.45
1388873400,13.01
1388873700,9.19
1388874000,6.52
1388874300,5.06
1388874600,4.47
1388874900,4.11
1388875200,3.2
1388875500,3.59
1388875800,4.03
1388876100,2.92
1388876400,1.42
1388876700,3
1388877000,1.1
1388877300,0.74
1388877600,1.08
1388877900,0.91
1388878200,0.7
1388878500,0.92
1388878800,0.82
1388879100,0.7
1388879400,1.05
1388879700,1.26
1388880000,1.09
1388880300,0.75
1388880600,0.85
1388880900,0.8
1388881200,1.02
1388881500,0.98
1388881800,1.27
1388882100,0.72
1388882400,0.87
1388882700,0.81
1388883000,1.3
1388883300,0.75
1388883600,0.95
1388883900,5.49
1388884200,0.71
1388884500,0.93
1388884800,1.05
1388885100,1.03
1388885400,1.16
1388885700,0.87
1388886000,1.12
1388886300,0.9
1388886600,0.96
1388886900,0.72
1388887200,0.76
1388887500,6.89
1388887800,1.1
